action_id,gm_id,point,poss,thr_id,rec_id,num_passes,dist_from_ez,dist_from_middle,dist_from_mid_ez,from_pull,o_pt,upwind,downwind,wind_speed,opp_rank,opp_rtg,decayed_rtg,bracket,consolation,other,postseason,tct,scored_on_poss,scored_on_pt,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10,player_11,player_13,player_14,player_16,player_17,player_18,player_19,player_20,player_21,player_22,player_23,player_24,player_25,player_26,player_27,player_28,player_29,player_30,player_31,player_32,player_35
113,1,14,5,28,5,1,43.5156225,12.4615384,45.26476931,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
114,1,14,5,5,28,2,29.4531257,18.8461544,34.96661478,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
115,1,14,5,28,29,3,21.484377,8.3846152,23.06252864,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
116,1,14,5,29,5,4,1.8750004,11.7692308,11.91765162,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
118,1,15,1,20,1,0,35.390621,17.07692296,39.29525865,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
119,1,15,1,1,2,1,25.0781243,10.9230768,27.35371867,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
120,1,15,2,20,9,0,70.3906234,2.7692308,70.44507436,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
121,1,15,2,9,2,1,58.828123,13.307692,60.3145316,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
122,1,15,2,2,23,2,25.1562507,12.307692,28.00564642,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
123,1,15,2,23,1,3,23.1250017,0,23.1250017,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
124,1,15,2,1,20,4,25.1562507,9.2307688,26.79634382,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
125,1,15,2,20,9,5,29.1406267,8.692308,30.40941208,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
126,1,15,2,9,20,6,13.203126,14.230768,19.4122975,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
127,1,15,2,20,23,7,16.1718742,6.692308,17.50189994,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
128,1,15,2,23,1,8,7.3437505,12.153846,14.20023394,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
129,1,15,3,20,1,0,70.234375,3.4615384,70.31962514,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
130,1,15,3,1,20,1,73.7500025,0.615384,73.7525699,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
131,1,15,3,20,2,2,66.562498,10.923078,67.45279663,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
132,1,15,3,2,20,3,49.9218784,14.8461532,52.08264786,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
133,1,15,3,20,17,4,54.8437525,5.615384,55.1304791,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
134,1,15,3,17,9,5,52.421877,8.3846152,53.08818098,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
135,1,15,3,9,2,6,26.3281258,19.46153844,32.74021513,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
136,1,17,1,14,35,0,68.8281284,3.0769228,68.89687012,1,1,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
137,1,17,1,35,4,1,58.828123,0.4615392,58.82993349,1,1,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
138,1,17,1,4,25,2,41.3281284,2.923076,41.43137181,1,1,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
139,1,17,1,25,14,3,44.9999966,15.461538,47.58212744,1,1,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
140,1,17,1,14,35,4,52.578121,5.8461548,52.90213922,1,1,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
141,1,17,1,35,21,5,46.0937475,9.5384608,47.07032816,1,1,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
142,1,17,2,21,4,0,66.6406266,16,68.53446661,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
143,1,17,2,4,27,1,56.5625025,5.8461536,56.86382155,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
144,1,17,2,27,25,2,46.3281234,0.769232,46.33450912,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
145,1,17,2,25,31,3,37.187504,15.3846144,40.24421466,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
146,1,17,2,31,21,4,24.6875,16.230768,29.54505857,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
147,1,17,2,21,25,5,29.0624992,2.846154,29.20153168,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
148,1,17,2,25,31,6,13.4375008,18.61538456,22.95863607,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
149,1,17,2,31,27,7,19.6875017,4.9230768,20.29370366,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
150,1,17,2,27,4,8,11.6406233,8.615384,14.48202169,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
151,1,17,2,4,35,9,4.1406253,13.2307696,13.86355085,0,1,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
152,1,18,1,23,20,0,70.3906234,19.15384612,72.95004924,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
153,1,18,1,20,29,1,87.031254,7.2307692,87.33111242,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
154,1,18,1,29,8,2,82.031248,14.6923064,83.3366037,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
155,1,18,2,20,5,0,38.906254,7.6923072,39.65940229,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
156,1,18,2,5,29,1,28.749998,7.153848,29.62667592,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
157,1,18,2,29,5,2,24.453123,15,28.68719618,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
158,1,18,2,5,20,3,10.7812483,15.769232,19.10246039,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
160,1,19,1,5,26,0,70.468752,5.3076936,70.66835657,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
161,1,19,1,26,9,1,56.1718716,15.461538,58.26095018,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
162,1,19,1,9,2,2,0.8593759,4.8461532,4.921760638,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
163,1,20,1,14,21,0,24.6093758,18.07692304,30.53516864,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
164,1,20,1,21,4,1,23.6718733,5.8461548,24.38309069,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
165,1,20,1,4,21,2,8.359375,10.615384,13.51168116,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
166,1,20,1,21,35,3,17.8906242,3.8461544,18.29938081,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
167,1,20,1,35,4,4,0.2343746,17,17.00161555,0,0,0,0,0,43,1386,970.2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
169,2,2,1,17,9,0,61.4843766,5.615384,61.74027133,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
170,2,2,1,9,20,1,53.5937466,3.1538464,53.68646405,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
171,2,2,1,20,23,2,51.2499975,9.6923064,52.15844176,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
173,2,2,2,20,23,0,69.4531275,6.923076,69.79732016,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
174,2,2,2,23,20,1,69.6875034,7.0769228,70.04592041,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
175,2,2,2,20,23,2,72.343746,6.8461536,72.66696226,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
176,2,2,2,23,5,3,60.546873,15.23077,62.43316574,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
177,2,2,2,5,8,4,42.499998,15.615384,45.27792009,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
178,2,3,1,21,31,0,51.093748,2.076924,51.13594331,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
179,2,3,1,31,25,1,42.499998,16.615384,45.63245353,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
180,2,3,1,25,4,2,28.0468758,20,34.44745625,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
181,2,4,1,20,1,0,26.5625017,10.9230768,28.72072602,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
182,2,4,1,1,5,1,30.390626,8.9230776,31.67351358,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
183,2,4,1,5,16,2,16.406249,15.1538468,22.33392216,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
184,2,4,2,1,5,0,64.21875,8.4615372,64.77380229,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
185,2,4,2,5,9,1,47.5781216,14.307692,49.68287135,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
186,2,4,2,9,5,2,30.468748,8.4615372,31.62186295,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
187,2,4,2,5,1,3,35,5.2307688,35.38871207,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
188,2,4,2,1,29,4,31.0937493,5.1538468,31.51798506,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
189,2,4,2,29,9,5,20.8593757,15.461538,25.96483607,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
190,2,4,2,9,20,6,6.8750009,16.1538456,17.55597804,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
192,2,5,1,20,28,0,70.9375016,9.7692312,71.60703186,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
193,2,5,1,28,8,1,56.015621,17,58.53844716,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
194,2,5,1,8,20,2,6.953124,12.7692308,14.53957319,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
195,2,5,1,20,2,3,8.906251,17.3846152,19.53320641,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
196,2,6,1,14,27,0,70.0781266,6.0769224,70.34111752,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
197,2,6,1,27,25,1,63.984373,13.2307692,65.33799233,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
198,2,6,1,25,14,2,60.312496,3,60.38706131,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
199,2,6,1,14,4,3,61.015627,4.8461532,61.20777679,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
200,2,6,1,4,14,4,50.234373,11.1538456,51.45775454,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
201,2,6,1,14,27,5,52.8906266,0.0769232,52.89068254,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
202,2,6,1,27,35,6,37.7343734,9.9230768,39.01730884,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
203,2,6,1,35,4,7,32.3437508,0.076924,32.34384228,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
204,2,6,1,4,27,8,24.8437517,11.923076,27.55670045,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
205,2,6,1,27,31,9,13.1250007,15.769232,20.51668397,0,0,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
206,2,8,1,14,27,0,58.203125,0.923078,58.21044436,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
207,2,8,1,27,14,1,43.0468784,10.692308,44.35492296,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
208,2,8,1,14,31,2,41.7187516,9.307692,42.74444251,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
210,2,8,2,35,31,0,61.5624975,17.153848,63.90771158,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
211,2,8,2,31,14,1,60.2343784,7.307692,60.6760472,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
212,2,8,2,14,29,2,54.4531216,7.846154,55.01549404,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
213,2,8,2,29,27,3,34.375002,10.6153844,35.97675845,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
214,2,8,2,27,14,4,12.031252,17.5384616,21.26848984,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
215,2,8,2,14,31,5,19.9218743,7.7692308,21.38321825,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
216,2,8,2,31,14,6,25.9374993,4.8461532,26.3863425,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
217,2,8,2,14,35,7,15.468752,9,17.89643228,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
218,2,8,2,35,21,8,11.3281243,4.076922,12.03942246,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
219,2,10,1,14,35,0,72.578123,6.6153848,72.87899049,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
220,2,10,1,35,27,1,65.1562525,0.3846144,65.15738767,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
221,2,10,1,27,4,2,57.812504,15.923078,59.9652402,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
222,2,10,1,4,25,3,47.9687525,15.3846144,50.37546602,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
223,2,10,1,25,27,4,35.7812475,2.307692,35.85558694,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
224,2,10,1,27,4,5,30.156249,5.2307688,30.60654009,1,1,0,0,0,44,1379,965.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
226,2,10,2,27,21,0,24.062502,10.23077,26.14713478,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
227,2,10,2,21,35,1,9.765626,12.769232,16.07547004,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
228,2,10,2,35,27,2,2.031251,0.0769232,2.032707014,0,1,0,0,0,44,1379,965.3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
