action_id,year,date,trn_id,gm_id,poss_id,point,poss,thr_id,rec_id,thr_match,rec_match,start_x,start_y,end_x,end_y,dist_yd,gain_yd,horz_yd,o_pt,wind_speed,wind_direction,game_type,opp_region,opp_rank,opp_rtg,postseason,tct,to,thr_err,rec_err,ast_att,hock_ast,huck,swing,dump,from_side,to_side,blk,callahan,stall,drop_pull,scored_on_poss,scored_on_pt,dist_from_middle,dist_from_ez,dist_from_mid_ez,bracket,consolation,other,from_pull,upwind,downwind
3602,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,26.0,m,w,0.74615383,0.83309656,0.90192306,0.6583807,20.119864952599997,19.10710335268,6.3029792403760005,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.8461532,71.6406216,72.31407467479798,0,0,1,0,0,0
3603,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,26.0,20.0,w,m,0.90192306,0.6583807,0.61153847,0.6974432,12.5024666669,-4.2719140625,11.7499973703,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16.0769224,52.42187700000001,54.83174830386819,0,0,1,0,0,0
3604,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,11.0,m,m,0.61153847,0.6974432,0.32115385,0.6058239,15.441970049799998,10.019579360909999,11.749998463909998,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.461538799999998,56.71875200000001,56.89395536347785,0,0,1,0,0,0
3605,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,11.0,20.0,m,m,0.32115385,0.6058239,0.40384614,0.6683239,7.610122826453,-6.835062499999999,3.3460255601499997,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.153846,46.64062899999999,47.1860761889284,0,0,1,0,0,0
3606,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,17.0,m,m,0.40384614,0.6683239,0.1,0.48011363,23.97527545938,20.58286224386,12.294700451879999,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.846154399999999,53.51562899999999,53.65366204588722,0,0,1,0,0,0
3607,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,17.0,23.0,m,w,0.1,0.48011363,0.47115386,0.47230113,15.042492908169999,0.8543828124999999,15.01821039173,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,16.0,32.8124993,36.50561751720549,0,0,1,0,0,0
3608,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,23.0,20.0,w,m,0.47115386,0.47230113,0.70384616,0.5120739,10.371678583315001,-4.34958771275,9.415561060149999,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1538456000000008,31.9531243,31.973950525386908,0,0,1,0,0,0
3609,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,10.0,m,w,0.70384616,0.5120739,0.9326923,0.5355114,9.60812500256,-2.5631484374999998,9.25993160827,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8.153846399999999,36.328129,37.23195089913278,0,0,1,0,0,0
3610,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,10.0,20.0,w,m,0.9326923,0.5355114,0.5423077,0.4921875,16.491602710869998,4.737942184514,15.79635546391,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,17.307692000000003,38.906254,42.58230621607265,0,0,1,0,0,0
3611,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,22.0,m,w,0.5423077,0.4921875,0.3673077,0.48508522,7.123594547544999,0.776712552441,7.081124093833999,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.692307999999998,34.140625,34.18254206107979,0,0,1,0,0,0
3612,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,22.0,20.0,w,m,0.3673077,0.48508522,0.27884614,0.5291193,6.000227638167,-4.815612663295,3.579469956692,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.307691999999999,33.3593742,33.778979282720925,0,0,1,0,0,0
3613,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,11.0,m,m,0.27884614,0.5291193,0.0,0.4112216,17.13326197422,12.89341255692,11.28311010827,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.8461544,38.203123,39.21393954478137,0,0,1,0,0,0
3614,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,11.0,22.0,m,w,0.0,0.4112216,0.5557692,0.40767047,22.491758498859998,0.3883546358055,22.48840658421,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,20.0,25.234376000000005,32.19897097904491,0,0,1,0,0,0
3615,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,22.0,20.0,w,m,0.5557692,0.40767047,0.81346154,0.29829547,15.86819470481,11.961359374999999,10.42715140376,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2307679999999985,24.8437517,24.94370310120526,0,0,1,0,0,0
3616,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,22.0,m,w,0.81346154,0.29829547,0.5365385,0.34303978,12.22713613247,-4.8932824859099995,11.20529538233,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.538461600000002,12.812501699999999,17.926885371061463,0,0,1,0,0,0
3617,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,22.0,11.0,w,m,0.5365385,0.34303978,0.098076925,0.25710228,20.07722619231,9.3982109375,17.74172033158,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4615400000000012,17.734375800000002,17.794498705701876,0,0,1,0,0,0
3618,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,11.0,20.0,m,m,0.098076925,0.25710228,0.26346153,0.30042613,8.199489049794,-4.737939122406,6.692051448382999,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,16.076923,8.281250800000002,18.084428881234533,0,0,1,0,0,0
3619,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,20.0,11.0,m,m,0.26346153,0.30042613,0.56153846,0.29261363,12.09147928002,0.8543828124999999,12.06125736767,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.4615388,13.046874299999999,16.1165022713958,0,0,1,0,0,0
3620,2023,2023-09-23 11:45:00,5,24,24.14.2,14,2,11.0,23.0,m,w,0.56153846,0.29261363,0.84615386,0.16335227,18.23353424634,14.136151590959999,11.516554286089999,0,10,,crossover,NE,7,1825,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.4615383999999985,12.187499299999999,12.433596039850057,0,0,1,0,0,0
3621,2023,2023-09-23 11:45:00,5,24,24.14.3,14,3,,22.0,,w,0.2673077,0.1640625,0.2673077,0.1640625,0.0,0.0,0.0,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,9.307692000000001,0.5,9.321112077797586,0,0,1,0,0,0
3622,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,,29.0,,w,0.44807693,0.3693182,0.44807693,0.3693182,0.0,0.0,0.0,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0769228000000006,20.625001999999995,20.729310548524367,0,0,1,0,0,0
3623,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,32.0,9.0,m,w,0.50384617,0.36008522,0.30769232,0.28764203,11.21439640475,7.922459701589999,7.937084876203,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384679999999928,19.609374199999998,19.609977698954577,0,0,1,0,0,0
3624,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,9.0,1.0,w,m,0.30769232,0.28764203,0.5576923,0.3259943,10.95093372604,-4.19424369308,10.11589140639,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.692307199999999,11.640623299999998,13.952623440474364,0,0,1,0,0,0
3625,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,1.0,9.0,m,w,0.5576923,0.3259943,0.7673077,0.25071022,11.820549432229999,8.233143913295,8.4817876297,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307692000000001,15.859373000000005,16.026389310134494,0,0,1,0,0,0
3626,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,9.0,1.0,w,m,0.7673077,0.25071022,0.9230769,0.22727273,6.80420957468,2.563146906446,6.3029792403760005,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.692308,7.578124199999998,13.105472778861875,0,0,1,0,0,0
3627,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,1.0,29.0,m,w,0.9230769,0.22727273,0.52115387,0.3544034,21.39603345712,-13.90313720187,16.26324163233,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16.923076,5.0000003,17.646260348917444,0,0,1,0,0,0
3628,2023,2023-09-23 11:45:00,5,24,24.15.1,15,1,29.0,32.0,w,m,0.52115387,0.3544034,0.73653847,0.3572443,8.720765802203,-0.3106843648104,8.715229620299999,0,10,,crossover,NE,7,1825,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461548000000008,18.984373999999995,19.00322167732195,0,0,1,0,0,0
3629,2023,2023-09-23 11:45:00,5,24,24.16.1,16,1,,23.0,,w,0.5846154,0.4765625,0.5846154,0.4765625,0.0,0.0,0.0,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.3846160000000003,32.421875,32.59806135314002,0,0,1,0,0,0
3630,2023,2023-09-23 11:45:00,5,24,24.16.1,16,1,20.0,28.0,m,m,0.72115386,0.48082387,0.30192307,0.4815341,16.96375242422,-0.07767027536954,16.96357416579,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.846154400000001,32.8906257,34.0594730817454,0,0,1,0,0,0
3631,2023,2023-09-23 11:45:00,5,24,24.16.1,16,1,28.0,20.0,m,m,0.30192307,0.4815341,0.52115387,0.53835225,10.83061147301,-6.213690358316,8.8708612594,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.9230772,32.968751000000005,33.90742831323486,0,0,1,0,0,0
3632,2023,2023-09-23 11:45:00,5,24,24.16.1,16,1,20.0,22.0,m,w,0.52115387,0.53835225,0.17692308,0.3955966,20.9223122262,15.61190173326,13.92880641579,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8461548000000008,39.2187475,39.22787444425608,0,0,1,0,0,0
3633,2023,2023-09-23 11:45:00,5,24,24.16.1,16,1,22.0,1.0,w,m,0.17692308,0.3955966,0.81153846,0.4041193,25.69571318391,-0.9320530725589999,25.67880269248,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.9230768,23.515626000000005,26.832640200892914,0,0,1,0,0,0
3634,2023,2023-09-23 11:45:00,5,24,24.16.1,16,1,32.0,20.0,m,m,0.81153846,0.4041193,0.3826923,0.39488637,17.38199919428,1.009723332618,17.352646701879998,0,10,,crossover,NE,7,1825,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.461538399999998,24.453123000000005,27.445312236296456,0,0,1,0,0,0
3635,2023,2023-09-23 11:45:00,5,24,24.16.2,16,2,20.0,23.0,m,w,0.9423077,0.54829544,0.72884613,0.5447443,8.64614408938,0.3883546358055,8.637417519024,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,17.692307999999997,40.312498399999996,44.02403081973374,0,0,1,0,0,0
3636,2023,2023-09-23 11:45:00,5,24,24.16.2,16,2,23.0,20.0,w,m,0.72884613,0.5447443,0.9173077,0.4950284,9.36557542788,5.436981086704999,7.62582673797,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9.1538452,39.921873,40.95789088531894,0,0,1,0,0,0
3637,2023,2023-09-23 11:45:00,5,24,24.16.2,16,2,20.0,23.0,m,w,0.9173077,0.4950284,0.95,0.3494318,15.977445250199999,15.92258867899,1.322847716316,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,16.692307999999997,34.453123999999995,38.28382033870496,0,0,1,0,0,0
3638,2023,2023-09-23 11:45:00,5,24,24.16.2,16,2,23.0,20.0,w,m,0.95,0.3494318,0.9807692,0.22869319,13.26266559898,13.20409622182,1.245032881015,0,10,,crossover,NE,7,1825,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,18.0,18.437498000000005,25.767059058029968,0,0,1,0,0,0
3639,2023,2023-09-23 11:45:00,5,24,24.16.2,16,2,20.0,26.0,m,w,0.9807692,0.22869319,0.9576923,0.109375,13.08212480491,13.04875657659,0.9337734304499999,0,10,,crossover,NE,7,1825,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,19.230768,5.1562509,19.91003167284208,0,0,1,0,0,0
3640,2023,2023-09-23 11:45:00,5,24,24.18.1,18,1,21.0,13.0,w,m,0.49807692,0.64133525,0.4096154,0.49928978,15.94130034609,15.534234644669999,3.57946864436,1,10,,crossover,NE,7,1825,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692320000000086,50.54687750000001,50.54693603156086,0,0,1,1,0,0
3641,2023,2023-09-23 11:45:00,5,24,24.19.1,19,1,35.0,24.0,m,w,0.4923077,0.64559656,0.70576924,0.65767044,8.737759517354,-1.320410934514,8.637416534775,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3076919999999994,51.0156216,51.016549487408994,0,0,1,1,0,0
3642,2023,2023-09-23 11:45:00,5,24,24.19.1,19,1,24.0,13.0,w,m,0.70576924,0.65767044,0.8211538,0.5177557,15.997675941589998,15.301216974749998,4.668871964134,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.230769599999999,52.343748399999996,52.98691880804909,0,0,1,1,0,0
3643,2023,2023-09-23 11:45:00,5,24,24.19.1,19,1,13.0,31.0,m,m,0.8211538,0.5177557,0.5826923,0.11505682,45.08420020237,44.03955002846,9.649003050749998,1,10,,crossover,NE,7,1825,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,12.846152000000002,36.953127,39.122336539184786,0,0,1,1,0,0
3644,2023,2023-09-23 11:45:00,5,24,24.21.1,21,1,35.0,31.0,m,m,0.525,0.63920456,0.29615384,0.26491478,41.9670431558,40.93270463058,9.25993160827,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000000000000009,50.312501600000004,50.32243850659468,0,0,1,1,0,0
3645,2023,2023-09-23 11:45:00,5,24,24.21.1,21,1,31.0,13.0,m,m,0.29615384,0.26491478,0.10769231,0.22869319,8.59328663725,3.9612298507949997,7.62582673797,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.153846399999999,9.140625800000002,12.248928570712568,0,0,1,1,0,0
3646,2023,2023-09-23 11:45:00,5,24,24.21.1,21,1,13.0,25.0,m,m,0.10769231,0.22869319,0.45961538,0.021306818,26.7798623638,22.67998190318,14.24006313233,1,10,,crossover,NE,7,1825,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,15.6923076,5.1562509,16.517731114071584,0,0,1,1,0,0
3647,2023,2023-09-23 11:45:00,5,24,24.21.2,21,2,,31.0,,m,0.72307694,0.42897728,0.72307694,0.42897728,0.0,0.0,0.0,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.9230776,27.187500800000002,28.614358521651724,0,0,1,0,0,0
3648,2023,2023-09-23 11:45:00,5,24,24.21.2,21,2,31.0,27.0,m,w,0.72307694,0.42897728,0.91346157,0.30823863,15.28706566135,13.20410059626,7.703641901354,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.9230776,27.187500800000002,28.614358521651724,0,0,1,0,0,0
3649,2023,2023-09-23 11:45:00,5,24,24.21.2,21,2,27.0,24.0,w,w,0.91346157,0.30823863,0.32692307,0.11292613,31.9297265343,21.3595703125,23.73344001203,1,10,,crossover,NE,7,1825,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16.538462799999998,13.906249299999999,21.607973560256276,0,0,1,0,0,0
3650,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,10.0,20.0,w,m,0.2923077,0.78125,0.52884614,0.7301136,11.08520497462,5.592324997014,9.57119051203,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.307692,65.9375,66.45879665339167,0,0,1,1,0,0
3651,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,20.0,9.0,m,w,0.52884614,0.7301136,0.8211538,0.640625,15.35167723376,9.786564971819999,11.827812096239999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1538455999999986,60.31249600000001,60.32353216961567,0,0,1,1,0,0
3652,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,9.0,20.0,w,m,0.8211538,0.640625,0.47884616,0.70028406,15.31069529262,-6.52437446066,13.85098950263,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12.846152000000002,50.46875,52.07800253244746,0,0,1,1,0,0
3653,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,20.0,11.0,m,m,0.47884616,0.70028406,0.15,0.54829544,21.29168447175,16.62162747182,13.306289701879999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8461535999999992,57.0312466,57.037523304091714,0,0,1,1,0,0
3654,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,11.0,22.0,m,w,0.15,0.54829544,0.034615386,0.4112216,15.700778324349999,14.990532216239998,4.66887371391,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14.0,40.312498399999996,42.67431929451251,0,0,1,1,0,0
3655,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,22.0,20.0,w,m,0.034615386,0.4112216,0.21538462,0.53267044,15.162725485180001,-13.281766591239998,7.31456892782,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,18.61538456,25.234376000000005,31.35771475133452,0,0,1,1,0,0
3656,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,20.0,9.0,m,w,0.21538462,0.53267044,0.0,0.33167613,23.645652656499998,21.98093982952,8.715230385826999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11.384615199999999,38.593748399999996,40.23787865698903,0,0,1,1,0,0
3657,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,9.0,20.0,w,m,0.0,0.33167613,0.20961538,0.4481534,15.30356823625,-12.73807181808,8.481786864173,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,20.0,16.4843743,25.917843198509026,0,0,1,1,0,0
3658,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,20.0,11.0,m,m,0.20961538,0.4481534,0.5653846,0.46732953,14.54764094483,-2.097120315486,14.39569367782,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11.6153848,29.296873999999995,31.515456370231206,0,0,1,1,0,0
3659,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,11.0,20.0,m,m,0.5653846,0.46732953,0.2923077,0.3771307,14.81209990225,9.864235341239999,11.04966811767,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6153840000000006,31.4062483,31.514959396272573,0,0,1,1,0,0
3660,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,20.0,11.0,m,m,0.2923077,0.3771307,0.8019231,0.3955966,20.71950881336,-2.019449946066,20.6208586297,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8.307692,21.484376999999995,23.034673894913137,0,0,1,1,0,0
3661,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,11.0,26.0,m,w,0.8019231,0.3955966,0.43076923,0.37642047,15.16392189452,2.097120315486,15.01821039173,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12.076924,23.515626000000005,26.435520790664448,0,0,1,1,0,0
3662,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,26.0,11.0,w,m,0.43076923,0.37642047,0.6096154,0.40625,7.938039707094,-3.26218723033,7.236753873796999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2.7692308,21.4062517,21.58462997290946,0,0,1,1,0,0
3663,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,11.0,26.0,m,w,0.6096154,0.40625,0.9153846,0.2521307,20.9083249543,16.85464186091,12.372512990599999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4.384616000000001,24.6875,25.07384122382241,0,0,1,1,0,0
3664,2023,2023-09-23 11:45:00,5,24,24.22.1,22,1,26.0,9.0,w,w,0.9153846,0.2521307,0.90192306,0.10227273,16.397667079919998,16.38861745717,0.5447015723982,1,10,,crossover,NE,7,1825,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,16.615384,7.7343769999999985,18.327344953527366,0,0,1,1,0,0
3665,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,31.0,35.0,m,m,0.77884614,0.7791193,0.49615383,0.72798294,12.73259064476,5.592324997014,11.43874065376,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.153845599999999,65.70312299999999,66.64314401063147,0,0,1,1,0,0
3666,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,35.0,31.0,m,m,0.49615383,0.72798294,0.40384614,0.76846594,5.79237426243,-4.427261363,3.7350984243229997,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15384679999999928,60.078123399999996,60.07832038350854,0,0,1,1,0,0
3667,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,31.0,35.0,m,m,0.40384614,0.76846594,0.52307695,0.76278406,4.864354860994999,0.6213752475363999,4.824504259399999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846154399999999,64.5312534,64.64576992382139,0,0,1,1,0,0
3668,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,35.0,31.0,m,m,0.52307695,0.76278406,0.425,0.74076706,4.64185717247,2.407801355722,3.968542930226,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9230779999999994,63.9062466,63.912912838440526,0,0,1,1,0,0
3669,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,31.0,35.0,m,m,0.425,0.74076706,0.5711538,0.7421875,5.915944974604,-0.1553405529263,5.9139049545099995,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0000000000000004,61.484376600000004,61.557522415141335,0,0,1,1,0,0
3670,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,35.0,13.0,m,m,0.5711538,0.7421875,0.7653846,0.6519886,12.612349318869999,9.86423971568,7.859271571956,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.846152000000002,61.640625,61.70629815179103,0,0,1,1,0,0
3671,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,13.0,35.0,m,m,0.7653846,0.6519886,0.4903846,0.6526989,11.12775296528,-0.07767353542095,11.127481750000001,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.615383999999999,51.71874600000001,52.796922877000824,0,0,1,1,0,0
3672,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,35.0,27.0,m,w,0.4903846,0.6526989,0.2326923,0.60795456,11.51823297744,4.8932824859099995,10.427150856954999,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38461599999999985,51.79687899999999,51.79830695696623,0,0,1,1,0,0
3673,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,27.0,35.0,w,m,0.2326923,0.60795456,0.4076923,0.6605114,9.120196684129999,-5.74766529841,7.081125187444,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.692308,46.875001600000004,48.07901023697209,0,0,1,1,0,0
3674,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,35.0,27.0,m,w,0.4076923,0.6605114,0.6653846,0.578125,13.78052821033,9.00985690318,10.427150310150001,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6923079999999997,52.65625399999999,52.78554938313495,0,0,1,1,0,0
3675,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,27.0,35.0,w,m,0.6653846,0.578125,0.59615386,0.46803978,12.360648415710001,12.039029744419999,2.801322806653,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615384,43.59375,44.0928377917543,0,0,1,1,0,0
3676,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,35.0,31.0,m,m,0.59615386,0.46803978,0.3846154,0.18110795,32.525651027449996,31.37915076702,8.559601699474,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8461544000000014,31.484375800000002,31.71843033922494,0,0,1,1,0,0
3677,2023,2023-09-23 11:45:00,5,24,24.24.1,24,1,31.0,13.0,m,m,0.3846154,0.18110795,0.8384615,0.10369318,20.22179377904,8.466157208775,18.364234858270002,1,10,,crossover,NE,7,1825,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.615384000000001,0.5,4.642388336562981,0,0,1,1,0,0
3678,2023,2023-09-23 11:45:00,5,24,24.25.1,25,1,14.0,35.0,m,m,0.8211538,0.79403406,0.52307695,0.6974432,16.03298532766,10.56327522768,12.061254086839998,1,10,,crossover,NE,7,1825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12.846152000000002,67.3437466,68.55803255149695,0,0,1,1,0,0
